slot_id,doctor_id,service_id,date,start_time,end_time,status,capacity,booked_count,estimated_wait_time,is_telehealth,room
SL01188,D019,SV013,2026-06-06,10:30,11:00,available,1,0,26,yes,506
SL01189,D019,SV013,2026-06-06,11:00,11:30,booked,1,1,42,no,506
SL01190,D019,SV015,2026-06-06,13:30,13:55,available,1,0,23,yes,506
SL01191,D019,SV015,2026-06-06,14:00,14:25,booked,1,1,37,yes,506
SL01192,D019,SV014,2026-06-06,14:30,14:55,booked,1,1,34,yes,506
SL01193,D019,SV013,2026-06-06,15:00,15:30,available,1,0,12,no,506
SL01194,D019,SV015,2026-06-06,15:30,15:55,available,1,0,17,no,506
SL01195,D019,SV015,2026-06-06,16:00,16:25,booked,1,1,41,no,506
SL01196,D019,SV015,2026-06-06,16:30,16:55,blocked,1,0,,no,506
SL01197,D020,SV013,2026-06-06,13:30,14:00,booked,1,1,40,no,513
SL01198,D020,SV013,2026-06-06,14:00,14:30,available,1,0,26,no,513
SL01199,D020,SV014,2026-06-06,14:30,14:55,booked,1,1,37,no,513
SL01200,D020,SV013,2026-06-06,15:00,15:30,available,1,0,26,no,513
SL01201,D020,SV015,2026-06-06,15:30,15:55,available,1,0,22,no,513
SL01202,D020,SV015,2026-06-06,16:00,16:25,blocked,1,0,,no,513
SL01203,D020,SV014,2026-06-06,16:30,16:55,booked,1,1,31,no,513
SL01204,D021,SV016,2026-06-06,13:30,14:00,booked,1,1,31,no,313
SL01205,D021,SV016,2026-06-06,14:00,14:30,available,1,0,16,no,313
SL01206,D021,SV017,2026-06-06,14:30,15:30,available,1,0,17,no,313
SL01207,D021,SV018,2026-06-06,15:00,15:30,available,1,0,11,no,313
SL01208,D021,SV017,2026-06-06,15:30,16:30,available,1,0,15,no,313
SL01209,D021,SV017,2026-06-06,16:00,17:00,booked,1,1,25,no,313
SL01210,D021,SV018,2026-06-06,16:30,17:00,booked,1,1,25,no,313
SL01211,D026,SV020,2026-06-06,08:00,08:30,booked,1,1,34,yes,619
SL01212,D026,SV019,2026-06-06,08:30,09:00,available,1,0,35,no,619
SL01213,D026,SV020,2026-06-06,09:00,09:30,available,1,0,22,no,619
SL01214,D026,SV019,2026-06-06,09:30,10:00,blocked,1,0,,yes,619
SL01215,D026,SV021,2026-06-06,10:00,10:25,available,1,0,17,no,619
SL01216,D026,SV019,2026-06-06,11:00,11:30,available,1,0,9,yes,619
SL01217,D026,SV020,2026-06-06,13:30,14:00,blocked,1,0,,no,619
SL01218,D026,SV021,2026-06-06,14:00,14:25,available,1,0,18,no,619
SL01219,D026,SV021,2026-06-06,14:30,14:55,available,1,0,18,yes,619
SL01220,D026,SV019,2026-06-06,15:00,15:30,booked,1,1,24,yes,619
SL01221,D026,SV020,2026-06-06,15:30,16:00,available,1,0,17,no,619
SL01222,D026,SV019,2026-06-06,16:00,16:30,booked,1,1,30,no,619
SL01223,D026,SV019,2026-06-06,16:30,17:00,booked,1,1,30,no,619
SL01224,D028,SV021,2026-06-06,08:00,08:25,available,1,0,25,no,605
SL01225,D028,SV019,2026-06-06,08:30,09:00,available,1,0,38,no,605
SL01226,D028,SV021,2026-06-06,09:00,09:25,available,1,0,24,no,605
SL01227,D028,SV019,2026-06-06,09:30,10:00,available,1,0,24,no,605
SL01228,D028,SV019,2026-06-06,10:00,10:30,available,1,0,18,no,605
SL01229,D028,SV020,2026-06-06,11:00,11:30,available,1,0,11,no,605
SL01230,D029,SV022,2026-06-06,08:00,08:30,blocked,1,0,,no,715
SL01231,D029,SV022,2026-06-06,08:30,09:00,available,1,0,35,no,715
SL01232,D029,SV024,2026-06-06,09:00,09:30,available,1,0,22,no,715
SL01233,D029,SV023,2026-06-06,09:30,09:55,available,1,0,15,no,715
SL01234,D029,SV022,2026-06-06,10:00,10:30,booked,1,1,30,no,715
SL01235,D029,SV023,2026-06-06,10:30,10:55,available,1,0,13,no,715
SL01236,D029,SV023,2026-06-06,11:00,11:25,booked,1,1,33,no,715
SL01237,D029,SV023,2026-06-06,13:30,13:55,available,1,0,21,no,715
SL01238,D029,SV023,2026-06-06,14:00,14:25,available,1,0,18,no,715
SL01239,D029,SV024,2026-06-06,14:30,15:00,booked,1,1,16,no,715
SL01240,D029,SV024,2026-06-06,15:00,15:30,available,1,0,11,no,715
SL01241,D029,SV022,2026-06-06,15:30,16:00,available,1,0,14,no,715
SL01242,D029,SV023,2026-06-06,16:00,16:25,blocked,1,0,,no,715
SL01243,D029,SV022,2026-06-06,16:30,17:00,available,1,0,9,no,715
SL01244,D030,SV024,2026-06-06,08:00,08:30,available,1,0,35,yes,718
SL01245,D030,SV022,2026-06-06,08:30,09:00,booked,1,1,40,yes,718
SL01246,D030,SV022,2026-06-06,09:00,09:30,available,1,0,35,no,718
SL01247,D030,SV024,2026-06-06,09:30,10:00,available,1,0,19,no,718
SL01248,D030,SV024,2026-06-06,10:00,10:30,available,1,0,20,no,718
SL01249,D030,SV022,2026-06-06,10:30,11:00,available,1,0,26,no,718
SL01250,D030,SV024,2026-06-06,11:00,11:30,blocked,1,0,,no,718
SL01251,D030,SV022,2026-06-06,13:30,14:00,available,1,0,27,no,718
SL01252,D030,SV022,2026-06-06,14:00,14:30,available,1,0,5,yes,718
SL01253,D030,SV023,2026-06-06,14:30,14:55,available,1,0,18,no,718
SL01254,D030,SV024,2026-06-06,15:00,15:30,available,1,0,15,yes,718
SL01255,D030,SV022,2026-06-06,16:30,17:00,available,1,0,22,no,718
SL01256,D031,SV024,2026-06-06,08:00,08:30,available,1,0,34,yes,701
SL01257,D031,SV024,2026-06-06,08:30,09:00,available,1,0,35,no,701
SL01258,D031,SV022,2026-06-06,09:00,09:30,booked,1,1,29,no,701
SL01259,D031,SV022,2026-06-06,09:30,10:00,available,1,0,22,no,701
SL01260,D031,SV023,2026-06-06,10:00,10:25,available,1,0,24,no,701
SL01261,D031,SV023,2026-06-06,10:30,10:55,available,1,0,10,yes,701
SL01262,D031,SV022,2026-06-06,11:00,11:30,available,1,0,24,no,701
SL01263,D031,SV023,2026-06-06,13:30,13:55,available,1,0,12,yes,701
SL01264,D031,SV022,2026-06-06,14:00,14:30,available,1,0,17,no,701
SL01265,D031,SV022,2026-06-06,14:30,15:00,available,1,0,19,yes,701
SL01266,D031,SV023,2026-06-06,15:00,15:25,available,1,0,14,no,701
SL01267,D031,SV022,2026-06-06,16:00,16:30,available,1,0,21,no,701
SL01268,D031,SV022,2026-06-06,16:30,17:00,blocked,1,0,,no,701
SL01269,D033,SV026,2026-06-06,13:30,14:00,blocked,1,0,,yes,519
SL01270,D033,SV027,2026-06-06,14:00,14:25,available,1,0,19,no,519
SL01271,D033,SV025,2026-06-06,14:30,15:00,available,1,0,17,no,519
SL01272,D033,SV025,2026-06-06,15:00,15:30,booked,1,1,28,no,519
SL01273,D033,SV027,2026-06-06,15:30,15:55,available,1,0,23,no,519
SL01274,D033,SV026,2026-06-06,16:00,16:30,blocked,1,0,,no,519
SL01275,D033,SV026,2026-06-06,16:30,17:00,booked,1,1,29,yes,519
SL01276,D036,SV026,2026-06-06,13:30,14:00,available,1,0,10,no,503
SL01277,D036,SV027,2026-06-06,14:00,14:25,blocked,1,0,,no,503
SL01278,D036,SV027,2026-06-06,14:30,14:55,booked,1,1,20,no,503
SL01279,D036,SV026,2026-06-06,15:00,15:30,available,1,0,15,no,503
SL01280,D036,SV026,2026-06-06,15:30,16:00,available,1,0,7,no,503
SL01281,D036,SV027,2026-06-06,16:00,16:25,available,1,0,19,no,503
SL01282,D036,SV027,2026-06-06,16:30,16:55,available,1,0,17,no,503
SL01283,D045,SV035,2026-06-06,08:30,08:55,available,1,0,34,no,219
SL01284,D045,SV034,2026-06-06,09:00,09:25,available,1,0,35,no,219
SL01285,D045,SV036,2026-06-06,09:30,09:50,available,1,0,17,no,219
SL01286,D045,SV034,2026-06-06,10:00,10:25,blocked,1,0,,no,219
SL01287,D045,SV035,2026-06-06,10:30,10:55,blocked,1,0,,no,219
SL01288,D045,SV034,2026-06-06,11:00,11:25,available,1,0,24,no,219
SL01289,D045,SV034,2026-06-06,13:30,13:55,booked,1,1,42,no,219
SL01290,D045,SV036,2026-06-06,14:00,14:20,available,1,0,23,no,219
SL01291,D045,SV035,2026-06-06,14:30,14:55,available,1,0,9,no,219
SL01292,D045,SV034,2026-06-06,15:00,15:25,booked,1,1,26,no,219
SL01293,D045,SV034,2026-06-06,15:30,15:55,available,1,0,17,no,219
SL01294,D045,SV035,2026-06-06,16:00,16:25,available,1,0,19,no,219
SL01295,D045,SV035,2026-06-06,16:30,16:55,booked,1,1,28,no,219
SL01296,D047,SV036,2026-06-06,13:30,13:50,available,1,0,12,no,205
SL01297,D047,SV035,2026-06-06,14:00,14:25,available,1,0,22,no,205
SL01298,D047,SV035,2026-06-06,14:30,14:55,available,1,0,16,no,205
SL01299,D047,SV035,2026-06-06,15:00,15:25,available,1,0,9,no,205
SL01300,D047,SV035,2026-06-06,15:30,15:55,available,1,0,7,no,205
SL01301,D047,SV034,2026-06-06,16:30,16:55,booked,1,1,25,no,205
SL01302,D048,SV034,2026-06-06,13:30,13:55,available,1,0,9,no,201
SL01303,D048,SV035,2026-06-06,14:00,14:25,available,1,0,5,no,201
SL01304,D048,SV036,2026-06-06,14:30,14:50,available,1,0,21,no,201
SL01305,D048,SV034,2026-06-06,15:00,15:25,available,1,0,8,no,201
SL01306,D048,SV035,2026-06-06,15:30,15:55,booked,1,1,41,no,201
SL01307,D048,SV035,2026-06-06,16:00,16:25,available,1,0,10,no,201
SL01308,D048,SV035,2026-06-06,16:30,16:55,available,1,0,17,no,201
SL01309,D001,SV001,2026-06-08,13:30,14:00,booked,1,1,45,no,201
SL01310,D001,SV002,2026-06-08,14:00,14:25,booked,1,1,43,no,201
SL01311,D001,SV002,2026-06-08,14:30,14:55,available,1,0,31,yes,201
SL01312,D001,SV001,2026-06-08,15:00,15:30,available,1,0,32,no,201
SL01313,D001,SV003,2026-06-08,16:00,16:30,available,1,0,29,no,201
SL01314,D001,SV001,2026-06-08,16:30,17:00,booked,1,1,49,yes,201
SL01315,D002,SV001,2026-06-08,08:00,08:30,booked,1,1,64,no,207
SL01316,D002,SV003,2026-06-08,08:30,09:00,booked,1,1,59,no,207
SL01317,D002,SV003,2026-06-08,09:00,09:30,booked,1,1,68,no,207
SL01318,D002,SV001,2026-06-08,09:30,10:00,booked,1,1,39,no,207
SL01319,D002,SV003,2026-06-08,10:00,10:30,booked,1,1,60,no,207
SL01320,D002,SV003,2026-06-08,10:30,11:00,available,1,0,33,no,207
SL01321,D002,SV003,2026-06-08,11:00,11:30,available,1,0,43,no,207
SL01322,D003,SV003,2026-06-08,08:00,08:30,booked,1,1,65,no,209
SL01323,D003,SV001,2026-06-08,08:30,09:00,available,1,0,44,no,209
SL01324,D003,SV001,2026-06-08,09:00,09:30,available,1,0,44,no,209
SL01325,D003,SV002,2026-06-08,09:30,09:55,booked,1,1,56,no,209
SL01326,D003,SV001,2026-06-08,10:30,11:00,booked,1,1,50,no,209
SL01327,D003,SV001,2026-06-08,11:00,11:30,available,1,0,29,no,209
SL01328,D004,SV002,2026-06-08,08:00,08:25,booked,1,1,55,no,220
SL01329,D004,SV001,2026-06-08,08:30,09:00,booked,1,1,62,yes,220
SL01330,D004,SV002,2026-06-08,09:00,09:25,blocked,1,0,,no,220
SL01331,D004,SV002,2026-06-08,09:30,09:55,booked,1,1,58,no,220
SL01332,D004,SV003,2026-06-08,10:00,10:30,blocked,1,0,,no,220
SL01333,D004,SV003,2026-06-08,10:30,11:00,booked,1,1,58,yes,220
SL01334,D004,SV001,2026-06-08,11:00,11:30,available,1,0,34,yes,220
SL01335,D005,SV004,2026-06-08,13:30,13:50,available,1,0,31,no,316
SL01336,D005,SV006,2026-06-08,14:00,14:25,available,1,0,29,no,316
SL01337,D005,SV004,2026-06-08,14:30,14:50,available,1,0,28,no,316
SL01338,D005,SV004,2026-06-08,15:00,15:20,available,1,0,25,no,316
SL01339,D005,SV005,2026-06-08,15:30,15:55,booked,1,1,49,yes,316
SL01340,D005,SV005,2026-06-08,16:00,16:25,booked,1,1,54,no,316
SL01341,D005,SV005,2026-06-08,16:30,16:55,available,1,0,30,no,316
SL01342,D006,SV004,2026-06-08,13:30,13:50,available,1,0,27,no,309
SL01343,D006,SV004,2026-06-08,14:00,14:20,available,1,0,28,no,309
SL01344,D006,SV006,2026-06-08,14:30,14:55,available,1,0,38,no,309
SL01345,D006,SV006,2026-06-08,15:00,15:25,blocked,1,0,,no,309
SL01346,D006,SV006,2026-06-08,15:30,15:55,booked,1,1,45,no,309
SL01347,D006,SV006,2026-06-08,16:00,16:25,available,1,0,38,no,309
SL01348,D006,SV006,2026-06-08,16:30,16:55,available,1,0,42,no,309
SL01349,D007,SV004,2026-06-08,08:00,08:20,booked,1,1,49,no,315
SL01350,D007,SV004,2026-06-08,08:30,08:50,available,1,0,48,no,315
SL01351,D007,SV004,2026-06-08,09:30,09:50,blocked,1,0,,yes,315
SL01352,D007,SV004,2026-06-08,10:00,10:20,booked,1,1,49,no,315
SL01353,D007,SV006,2026-06-08,10:30,10:55,available,1,0,36,yes,315
SL01354,D007,SV006,2026-06-08,11:00,11:25,available,1,0,29,no,315
SL01355,D009,SV007,2026-06-08,08:00,08:25,booked,1,1,64,no,110
SL01356,D009,SV008,2026-06-08,09:00,09:30,booked,1,1,64,no,110
SL01357,D009,SV009,2026-06-08,09:30,09:55,available,1,0,33,no,110
SL01358,D009,SV009,2026-06-08,10:00,10:25,booked,1,1,50,no,110
SL01359,D010,SV008,2026-06-08,13:30,14:00,available,1,0,37,no,101
SL01360,D010,SV008,2026-06-08,14:00,14:30,available,1,0,37,no,101
SL01361,D010,SV009,2026-06-08,14:30,14:55,booked,1,1,43,no,101
SL01362,D010,SV009,2026-06-08,15:00,15:25,booked,1,1,53,no,101
SL01363,D010,SV009,2026-06-08,15:30,15:55,available,1,0,29,no,101
SL01364,D010,SV008,2026-06-08,16:00,16:30,booked,1,1,44,no,101
SL01365,D010,SV007,2026-06-08,16:30,16:55,available,1,0,42,no,101
SL01366,D011,SV009,2026-06-08,13:30,13:55,booked,1,1,48,no,120
SL01367,D011,SV009,2026-06-08,14:00,14:25,available,1,0,25,no,120
SL01368,D011,SV009,2026-06-08,15:00,15:25,available,1,0,25,no,120
SL01369,D011,SV009,2026-06-08,16:00,16:25,available,1,0,32,no,120
SL01370,D011,SV008,2026-06-08,16:30,17:00,blocked,1,0,,no,120
SL01371,D012,SV007,2026-06-08,08:00,08:25,available,1,0,59,no,110
SL01372,D012,SV007,2026-06-08,08:30,08:55,blocked,1,0,,no,110
SL01373,D012,SV008,2026-06-08,09:00,09:30,booked,1,1,63,no,110
SL01374,D012,SV008,2026-06-08,09:30,10:00,booked,1,1,51,no,110
SL01375,D012,SV007,2026-06-08,10:00,10:25,available,1,0,35,no,110
SL01376,D012,SV008,2026-06-08,10:30,11:00,available,1,0,47,no,110
SL01377,D012,SV007,2026-06-08,11:00,11:25,booked,1,1,56,no,110
SL01378,D012,SV008,2026-06-08,14:00,14:30,available,1,0,26,no,110
SL01379,D012,SV007,2026-06-08,15:00,15:25,blocked,1,0,,no,110
SL01380,D012,SV009,2026-06-08,15:30,15:55,available,1,0,43,no,110
SL01381,D012,SV008,2026-06-08,16:00,16:30,booked,1,1,46,no,110
SL01382,D012,SV008,2026-06-08,16:30,17:00,booked,1,1,46,no,110
SL01383,D014,SV011,2026-06-08,13:30,13:55,available,1,0,36,no,416
SL01384,D014,SV010,2026-06-08,14:00,14:20,available,1,0,29,no,416
SL01385,D014,SV010,2026-06-08,15:00,15:20,blocked,1,0,,no,416
SL01386,D014,SV010,2026-06-08,15:30,15:50,available,1,0,24,no,416
SL01387,D014,SV010,2026-06-08,16:00,16:20,available,1,0,35,no,416
SL01388,D014,SV010,2026-06-08,16:30,16:50,available,1,0,42,no,416
SL01389,D017,SV015,2026-06-08,08:00,08:25,available,1,0,46,no,511
SL01390,D017,SV015,2026-06-08,08:30,08:55,booked,1,1,71,no,511
SL01391,D017,SV015,2026-06-08,09:00,09:25,booked,1,1,60,no,511
SL01392,D017,SV013,2026-06-08,09:30,10:00,booked,1,1,56,no,511
SL01393,D017,SV015,2026-06-08,10:00,10:25,booked,1,1,55,no,511
SL01394,D017,SV014,2026-06-08,10:30,10:55,booked,1,1,51,no,511
SL01395,D017,SV015,2026-06-08,11:00,11:25,available,1,0,47,yes,511
SL01396,D018,SV013,2026-06-08,08:30,09:00,booked,1,1,69,no,501
SL01397,D018,SV014,2026-06-08,09:00,09:25,available,1,0,42,no,501
SL01398,D018,SV014,2026-06-08,09:30,09:55,booked,1,1,59,no,501
SL01399,D018,SV013,2026-06-08,10:00,10:30,available,1,0,44,no,501
SL01400,D018,SV015,2026-06-08,11:00,11:25,booked,1,1,49,no,501
SL01401,D018,SV014,2026-06-08,13:30,13:55,booked,1,1,52,no,501
SL01402,D018,SV014,2026-06-08,14:00,14:25,available,1,0,40,no,501
SL01403,D018,SV015,2026-06-08,14:30,14:55,available,1,0,27,no,501
SL01404,D018,SV013,2026-06-08,15:30,16:00,booked,1,1,40,no,501
SL01405,D018,SV015,2026-06-08,16:00,16:25,booked,1,1,47,no,501
SL01406,D018,SV014,2026-06-08,16:30,16:55,booked,1,1,60,no,501
SL01407,D019,SV013,2026-06-08,08:00,08:30,available,1,0,47,no,506
SL01408,D019,SV014,2026-06-08,09:00,09:25,available,1,0,55,no,506
SL01409,D019,SV014,2026-06-08,09:30,09:55,blocked,1,0,,no,506
SL01410,D019,SV014,2026-06-08,10:00,10:25,booked,1,1,48,no,506
SL01411,D019,SV013,2026-06-08,10:30,11:00,available,1,0,47,no,506
SL01412,D019,SV013,2026-06-08,11:00,11:30,blocked,1,0,,yes,506
SL01413,D020,SV013,2026-06-08,13:30,14:00,available,1,0,36,no,513
SL01414,D020,SV015,2026-06-08,14:00,14:25,available,1,0,25,no,513
SL01415,D020,SV014,2026-06-08,14:30,14:55,booked,1,1,45,no,513
SL01416,D020,SV013,2026-06-08,15:30,16:00,available,1,0,30,no,513
SL01417,D020,SV014,2026-06-08,16:00,16:25,available,1,0,46,no,513
SL01418,D020,SV014,2026-06-08,16:30,16:55,booked,1,1,64,no,513
SL01419,D021,SV016,2026-06-08,08:30,09:00,booked,1,1,54,no,313
SL01420,D021,SV016,2026-06-08,09:00,09:30,booked,1,1,52,no,313
SL01421,D021,SV016,2026-06-08,09:30,10:00,booked,1,1,49,no,313
SL01422,D021,SV018,2026-06-08,10:00,10:30,booked,1,1,49,no,313
SL01423,D021,SV017,2026-06-08,10:30,11:30,booked,1,1,50,no,313
SL01424,D021,SV017,2026-06-08,11:00,12:00,available,1,0,39,no,313
SL01425,D021,SV018,2026-06-08,13:30,14:00,available,1,0,25,no,313
SL01426,D021,SV016,2026-06-08,14:00,14:30,available,1,0,38,no,313
SL01427,D021,SV017,2026-06-08,14:30,15:30,booked,1,1,48,no,313
SL01428,D021,SV018,2026-06-08,15:00,15:30,booked,1,1,47,no,313
SL01429,D021,SV017,2026-06-08,15:30,16:30,available,1,0,34,no,313
SL01430,D021,SV016,2026-06-08,16:00,16:30,available,1,0,30,no,313
SL01431,D021,SV017,2026-06-08,16:30,17:30,available,1,0,40,no,313
SL01432,D022,SV017,2026-06-08,13:30,14:30,available,1,0,26,no,320
SL01433,D022,SV017,2026-06-08,14:00,15:00,available,1,0,30,no,320
SL01434,D022,SV017,2026-06-08,14:30,15:30,available,1,0,32,no,320
SL01435,D022,SV016,2026-06-08,15:00,15:30,available,1,0,22,no,320
SL01436,D022,SV016,2026-06-08,15:30,16:00,blocked,1,0,,no,320
SL01437,D022,SV018,2026-06-08,16:00,16:30,available,1,0,40,no,320
SL01438,D022,SV017,2026-06-08,16:30,17:30,available,1,0,24,no,320
SL01439,D023,SV016,2026-06-08,08:00,08:30,available,1,0,52,no,309
SL01440,D023,SV017,2026-06-08,08:30,09:30,booked,1,1,54,no,309
SL01441,D023,SV018,2026-06-08,09:00,09:30,available,1,0,47,no,309
SL01442,D023,SV016,2026-06-08,09:30,10:00,blocked,1,0,,no,309
SL01443,D023,SV016,2026-06-08,10:00,10:30,booked,1,1,41,no,309
SL01444,D023,SV018,2026-06-08,10:30,11:00,booked,1,1,48,no,309
SL01445,D023,SV016,2026-06-08,11:00,11:30,available,1,0,40,no,309
SL01446,D023,SV017,2026-06-08,13:30,14:30,available,1,0,36,no,309
SL01447,D023,SV016,2026-06-08,14:00,14:30,available,1,0,26,no,309
SL01448,D023,SV017,2026-06-08,14:30,15:30,available,1,0,28,no,309
SL01449,D023,SV018,2026-06-08,15:00,15:30,available,1,0,33,no,309
SL01450,D023,SV018,2026-06-08,15:30,16:00,booked,1,1,45,no,309
SL01451,D023,SV017,2026-06-08,16:00,17:00,booked,1,1,50,no,309
SL01452,D023,SV018,2026-06-08,16:30,17:00,booked,1,1,43,no,309
SL01453,D024,SV018,2026-06-08,08:00,08:30,available,1,0,39,no,316
SL01454,D024,SV018,2026-06-08,08:30,09:00,available,1,0,41,no,316
SL01455,D024,SV018,2026-06-08,09:00,09:30,booked,1,1,61,no,316
SL01456,D024,SV016,2026-06-08,10:00,10:30,available,1,0,31,no,316
SL01457,D024,SV017,2026-06-08,10:30,11:30,available,1,0,37,no,316
SL01458,D024,SV016,2026-06-08,11:00,11:30,available,1,0,24,no,316
SL01459,D024,SV016,2026-06-08,13:30,14:00,booked,1,1,45,no,316
SL01460,D024,SV017,2026-06-08,14:00,15:00,available,1,0,20,no,316
SL01461,D024,SV017,2026-06-08,14:30,15:30,booked,1,1,42,no,316
SL01462,D024,SV018,2026-06-08,15:00,15:30,available,1,0,35,no,316
SL01463,D024,SV016,2026-06-08,15:30,16:00,booked,1,1,48,no,316
SL01464,D024,SV018,2026-06-08,16:00,16:30,available,1,0,41,no,316
SL01465,D024,SV018,2026-06-08,16:30,17:00,booked,1,1,44,no,316
SL01466,D026,SV020,2026-06-08,08:00,08:30,booked,1,1,48,yes,619
SL01467,D026,SV021,2026-06-08,09:00,09:25,booked,1,1,60,yes,619
SL01468,D026,SV019,2026-06-08,09:30,10:00,booked,1,1,39,yes,619
SL01469,D026,SV019,2026-06-08,10:00,10:30,booked,1,1,44,yes,619
SL01470,D026,SV020,2026-06-08,11:00,11:30,booked,1,1,53,no,619
SL01471,D026,SV020,2026-06-08,13:30,14:00,booked,1,1,42,no,619
SL01472,D026,SV020,2026-06-08,14:00,14:30,booked,1,1,41,yes,619
SL01473,D026,SV021,2026-06-08,14:30,14:55,available,1,0,23,no,619
SL01474,D026,SV021,2026-06-08,15:00,15:25,available,1,0,33,yes,619
SL01475,D026,SV020,2026-06-08,15:30,16:00,booked,1,1,43,no,619
SL01476,D026,SV019,2026-06-08,16:00,16:30,available,1,0,37,no,619
SL01477,D026,SV019,2026-06-08,16:30,17:00,booked,1,1,47,yes,619
SL01478,D027,SV021,2026-06-08,08:00,08:25,available,1,0,49,no,610
SL01479,D027,SV020,2026-06-08,08:30,09:00,booked,1,1,66,no,610
SL01480,D027,SV021,2026-06-08,09:00,09:25,available,1,0,37,no,610
SL01481,D027,SV021,2026-06-08,09:30,09:55,booked,1,1,40,no,610
SL01482,D027,SV020,2026-06-08,10:00,10:30,available,1,0,42,no,610
SL01483,D027,SV020,2026-06-08,10:30,11:00,booked,1,1,55,no,610
SL01484,D027,SV020,2026-06-08,11:00,11:30,booked,1,1,60,no,610
SL01485,D027,SV019,2026-06-08,13:30,14:00,available,1,0,38,no,610
SL01486,D027,SV021,2026-06-08,14:30,14:55,booked,1,1,28,no,610
SL01487,D027,SV020,2026-06-08,15:30,16:00,available,1,0,29,no,610
SL01488,D027,SV019,2026-06-08,16:30,17:00,booked,1,1,44,no,610
SL01489,D029,SV023,2026-06-08,13:30,13:55,booked,1,1,34,no,715
SL01490,D029,SV024,2026-06-08,14:00,14:30,booked,1,1,38,no,715
SL01491,D029,SV024,2026-06-08,14:30,15:00,booked,1,1,40,no,715
SL01492,D029,SV023,2026-06-08,15:00,15:25,available,1,0,23,no,715
SL01493,D029,SV022,2026-06-08,15:30,16:00,booked,1,1,31,no,715
SL01494,D029,SV022,2026-06-08,16:00,16:30,blocked,1,0,,no,715
SL01495,D029,SV023,2026-06-08,16:30,16:55,blocked,1,0,,no,715
SL01496,D030,SV023,2026-06-08,08:00,08:25,available,1,0,45,no,718
SL01497,D030,SV024,2026-06-08,08:30,09:00,available,1,0,54,no,718
SL01498,D030,SV023,2026-06-08,09:00,09:25,available,1,0,54,no,718
SL01499,D030,SV024,2026-06-08,09:30,10:00,booked,1,1,43,yes,718
SL01500,D030,SV023,2026-06-08,10:00,10:25,booked,1,1,39,no,718
SL01501,D030,SV024,2026-06-08,10:30,11:00,available,1,0,26,no,718
SL01502,D030,SV023,2026-06-08,11:00,11:25,available,1,0,39,no,718
SL01503,D032,SV022,2026-06-08,08:00,08:30,available,1,0,43,no,705
SL01504,D032,SV022,2026-06-08,08:30,09:00,blocked,1,0,,no,705
SL01505,D032,SV024,2026-06-08,09:00,09:30,booked,1,1,56,no,705
SL01506,D032,SV022,2026-06-08,09:30,10:00,booked,1,1,56,no,705
SL01507,D032,SV024,2026-06-08,10:00,10:30,booked,1,1,52,no,705
SL01508,D032,SV022,2026-06-08,10:30,11:00,available,1,0,33,no,705
SL01509,D032,SV022,2026-06-08,11:00,11:30,booked,1,1,45,no,705
SL01510,D033,SV027,2026-06-08,13:30,13:55,available,1,0,35,no,519
SL01511,D033,SV025,2026-06-08,14:00,14:30,available,1,0,24,no,519
SL01512,D033,SV025,2026-06-08,14:30,15:00,booked,1,1,43,no,519
SL01513,D033,SV025,2026-06-08,15:00,15:30,available,1,0,21,yes,519
SL01514,D033,SV026,2026-06-08,15:30,16:00,available,1,0,25,yes,519
SL01515,D033,SV026,2026-06-08,16:00,16:30,booked,1,1,49,no,519
SL01516,D033,SV025,2026-06-08,16:30,17:00,available,1,0,36,no,519
SL01517,D035,SV026,2026-06-08,09:00,09:30,available,1,0,42,yes,509
SL01518,D035,SV027,2026-06-08,09:30,09:55,booked,1,1,56,yes,509
SL01519,D035,SV027,2026-06-08,10:00,10:25,booked,1,1,45,yes,509
SL01520,D035,SV027,2026-06-08,11:00,11:25,available,1,0,32,no,509
SL01521,D035,SV027,2026-06-08,13:30,13:55,blocked,1,0,,no,509
SL01522,D035,SV027,2026-06-08,14:00,14:25,blocked,1,0,,no,509
SL01523,D035,SV025,2026-06-08,14:30,15:00,booked,1,1,41,no,509
SL01524,D035,SV027,2026-06-08,15:00,15:25,available,1,0,28,no,509
SL01525,D035,SV027,2026-06-08,15:30,15:55,available,1,0,28,no,509
SL01526,D035,SV026,2026-06-08,16:30,17:00,booked,1,1,41,no,509
SL01527,D037,SV029,2026-06-08,08:30,08:55,available,1,0,53,no,804
SL01528,D037,SV029,2026-06-08,09:00,09:25,booked,1,1,52,no,804
SL01529,D037,SV029,2026-06-08,09:30,09:55,booked,1,1,51,no,804
SL01530,D037,SV028,2026-06-08,10:00,10:30,booked,1,1,46,no,804
SL01531,D037,SV028,2026-06-08,10:30,11:00,available,1,0,32,no,804
